,pivot,s1,s2,s3,s4,r1,r2,r3,r4
741,10874.636715326667,10845.240094336446,10827.078831106888,10797.682210116667,10768.285589126448,10904.033336316888,10922.194599546447,10951.591220536668,10980.987841526887
742,10844.540285590001,10836.888780089981,10832.16167198002,10824.51016648,10816.85866097998,10852.191791090021,10856.918899199982,10864.570404700002,10872.221910200022
743,10873.315095116666,10863.599262178186,10857.596810415147,10847.880977476667,10838.165144538187,10883.030928055146,10889.033379818185,10898.749212756666,10908.465045695146
744,10879.7121347,10859.56789712778,10847.122766062219,10826.978528489999,10806.834290917779,10899.85637227222,10912.30150333778,10932.44574091,10952.58997848222
745,10903.480681399999,10883.502163877618,10871.159414832378,10851.180897309998,10831.202379787617,10923.459198922379,10935.801947967619,10955.78046549,10975.75898301238
746,10936.629685516666,10918.980849100766,10908.077379482565,10890.428543066666,10872.779706650766,10954.278521932565,10965.181991550766,10982.830827966665,11000.479664382565
747,10926.03844917,10908.983390421701,10898.4467572683,10881.391698520001,10864.336639771702,10943.0935079183,10953.6301410717,10970.68519982,10987.7402585683
748,10920.554708099999,10908.462309369079,10900.991612770918,10888.899214039999,10876.806815309079,10932.647106830918,10940.117803429079,10952.210202159999,10964.302600890918
749,10896.253331903334,10882.666161900814,10874.271994045854,10860.684824043334,10847.097654040814,10909.840501905854,10918.234669760814,10931.821839763334,10945.409009765854
750,10884.803423826666,10874.587610910166,10868.276270993167,10858.060458076667,10847.844645160167,10895.019236743166,10901.330576660166,10911.546389576666,10921.762202493166
751,10930.969966403334,10903.233961698214,10886.098628948455,10858.362624243335,10830.626619538214,10958.705971108455,10975.841303858213,11003.577308563334,11031.313313268454
752,10994.282084963334,10972.929711099214,10959.738192167453,10938.385818303334,10917.033444439214,11015.634458827453,11028.825977759214,11050.178351623334,11071.530725487453
753,11013.953096876668,10995.599235423808,10984.260200599529,10965.906339146668,10947.552477693807,11032.30695832953,11043.645993153808,11061.999854606669,11080.35371605953
754,11060.283331413333,11034.985558859973,11019.356568486694,10994.058795933333,10968.761023379973,11085.581103966693,11101.210094339973,11126.507866893333,11151.805639446693
755,11025.137331046666,11004.233397938306,10991.318926175027,10970.414993066666,10949.511059958306,11046.041264155027,11058.955735918305,11079.859669026666,11100.763602135026
756,11030.04078473,11018.72758468274,11011.738277847258,11000.425077799999,10989.111877752739,11041.353984777259,11048.34329161274,11059.65649166,11070.96969170726
757,11037.549857830001,10997.2276598287,10972.316563681303,10931.994365680002,10891.672167678702,11077.872055831302,11102.7831519787,11143.10534998,11183.4275479813
758,11033.466050396666,11002.055789811566,10982.650497931767,10951.240237346667,10919.829976761566,11064.876310981766,11084.281602861565,11115.691863446666,11147.102124031766
759,10998.661121916666,10977.953147046066,10965.159738487266,10944.451763616666,10923.743788746066,11019.369096787266,11032.162505346067,11052.870480216667,11073.578455087267
760,10982.037215850001,10971.142101971362,10964.411089208641,10953.515975330001,10942.620861451362,10992.932329728641,10999.663342491362,11010.558456370001,11021.453570248641
761,10994.71196301,10978.634393575801,10968.7016543442,10952.624084910001,10936.546515475802,11010.7895324442,11020.7222716758,11036.79984111,11052.877410544199
762,11016.934032706667,10997.060849419027,10984.783175974308,10964.909992686667,10945.036809399027,11036.807215994308,11049.084889439027,11068.958072726668,11088.831256014308
763,11000.500036796666,10984.918945775686,10975.292931427646,10959.711840406666,10944.130749385686,11016.081127817646,11025.707142165686,11041.288233186666,11056.869324207646
764,10987.369269996665,10978.291107545725,10972.682609277606,10963.604446826666,10954.526284375726,10996.447432447605,11002.055930715724,11011.134093166664,11020.212255617604
765,11011.081435196667,10999.065169165067,10991.641507428267,10979.625241396667,10967.608975365067,11023.097701228267,11030.521362965068,11042.537628996668,11054.553895028268
766,11017.057046133334,11014.341402819713,11012.663675536955,11009.948032223334,11007.232388909713,11019.772689446954,11021.450416729713,11024.166060043333,11026.881703356954
767,10985.62536818,10963.31397068696,10949.529965953041,10927.21856846,10904.90717096696,11007.936765673041,11021.72077040696,11044.0321679,11066.343565393041
768,10953.651025496665,10942.129632935847,10935.011704547485,10923.490311986667,10911.968919425848,10965.172418057484,10972.290346445845,10983.811739006664,10995.333131567482
769,10949.432829086667,10933.005796704927,10922.857158898407,10906.430126516667,10890.003094134927,10965.859861468407,10976.008499274927,10992.435531656667,11008.862564038407
770,11007.966309613332,10987.521878066911,10974.891286849752,10954.446855303331,10934.00242375691,11028.410741159752,11041.041332376912,11061.485763923332,11081.930195469753
771,11011.189950036665,11003.853877843125,10999.321644760206,10991.985572566666,10984.649500373125,11018.526022230206,11023.058255313124,11030.394327506665,11037.730399700205
772,10981.937794276668,10962.855823034068,10951.066961219269,10931.984989976669,10912.903018734069,11001.019765519268,11012.808627334067,11031.890598576667,11050.972569819267
773,10933.24427854,10917.45774882818,10907.70481424182,10891.91828453,10876.13175481818,10949.03080825182,10958.783742838179,10974.57027255,10990.35680226182
774,10941.509200406668,10931.407784915567,10925.167119847769,10915.065704356668,10904.964288865567,10951.61061589777,10957.851280965568,10967.952696456668,10978.05411194777
775,10903.109152309999,10886.693464285398,10876.5518350346,10860.136147009998,10843.720458985397,10919.5248403346,10929.666469585398,10946.082157609999,10962.4978456346
776,10884.350190116666,10870.966973333045,10862.698807990286,10849.315591206665,10835.932374423044,10897.733406900286,10906.001572243045,10919.384789026666,10932.768005810287
777,10887.67587191,10867.07552833946,10854.34861451054,10833.74827094,10813.147927369459,10908.27621548054,10921.00312930946,10941.60347288,10962.203816450541
778,10900.48505085,10896.84833363634,10894.60156593366,10890.964848720001,10887.328131506341,10904.12176806366,10906.36853576634,10910.00525298,10913.64197019366
779,10903.230411726667,10892.058711259906,10885.156823013427,10873.985122546666,10862.813422079906,10914.402112193427,10921.304000439906,10932.475700906667,10943.647401373428
780,10916.377925736668,10908.071017408427,10902.939000744907,10894.632092416667,10886.325184088426,10924.684834064909,10929.816850728428,10938.123759056669,10946.43066738491
781,10897.037301236667,10880.207055069388,10869.809311363946,10852.979065196667,10836.148819029388,10913.867547403946,10924.265291109388,10941.095537276668,10957.925783443947
782,10872.96616645,10858.95560559384,10850.29986642616,10836.289305569999,10822.278744713838,10886.97672730616,10895.63246647384,10909.643027330001,10923.653588186162
783,10877.951609479998,10864.670383479937,10856.465228150058,10843.184002149997,10829.902776149936,10891.23283548006,10899.437990809938,10912.71921681,10926.00044281006
784,10877.752893736668,10861.782367112428,10851.915759040907,10835.945232416667,10819.974705792427,10893.723420360908,10903.590028432429,10919.560555056669,10935.531081680909
785,10885.113193916666,10869.821634298705,10860.374492754627,10845.082933136666,10829.791373518705,10900.404753534627,10909.851895078706,10925.143454696667,10940.435014314628
786,10875.180010386668,10862.615611500749,10854.853312712588,10842.28891382667,10829.72451494075,10887.744409272587,10895.506708060748,10908.071106946667,10920.635505832586
787,10867.843591756668,10854.218478175468,10845.800868737868,10832.175755156668,10818.550641575468,10881.468705337868,10889.886314775467,10903.511428356667,10917.136541937867
788,10880.244329989999,10868.827864982899,10861.774760947099,10850.35829594,10838.9418309329,10891.660794997098,10898.713899032899,10910.130364039998,10921.546829047098
789,10833.42663656,10804.34670353616,10786.38109046384,10757.301157439999,10728.221224416158,10862.50656958384,10880.47218265616,10909.55211568,10938.632048703841
790,10817.203925636668,10798.239023386128,10786.522486917209,10767.557584666669,10748.592682416129,10836.168827887208,10847.885364356127,10866.850266606667,10885.815168857207
791,10820.465746150001,10811.515910720082,10805.98669301992,10797.036857590001,10788.087022160082,10829.41558157992,10834.944799280081,10843.89463471,10852.84447013992
792,10864.727775706668,10846.212413676647,10834.773603626689,10816.258241596668,10797.742879566647,10883.243137736688,10894.681947786647,10913.197309816667,10931.712671846688
793,10847.729082346666,10827.548750175087,10815.081319828245,10794.900987656665,10774.720655485085,10867.909414518246,10880.376844865088,10900.557177036668,10920.737509208248
794,10816.426558356667,10803.331722479927,10795.241719163407,10782.146883286667,10769.052047409927,10829.521394233407,10837.611397549927,10850.706233426667,10863.801069303407
795,10784.577912036666,10760.779767304266,10746.077248569067,10722.279103836667,10698.480959104267,10808.376056769066,10823.078575504265,10846.876720236665,10870.674864969065
796,10796.41851322,10776.77626623314,10764.641265476861,10744.999018490002,10725.356771503142,10816.06076020686,10828.195760963139,10847.838007949998,10867.480254936858
797,10822.24681212,10805.00344863764,10794.35048062236,10777.10711714,10759.86375365764,10839.49017560236,10850.14314361764,10867.3865071,10884.62987058236
798,10816.678917473333,10787.507774653293,10769.485812073372,10740.314669253332,10711.143526433292,10845.850060293373,10863.872022873295,10893.043165693334,10922.214308513374
799,10853.289166293334,10839.855205783355,10831.555690913314,10818.121730403334,10804.687769893355,10866.723126803314,10875.022641673355,10888.456602183334,10901.890562693314
800,10846.06357682,10834.630947322461,10827.567856847541,10816.135227350002,10804.702597852462,10857.49620631754,10864.55929679246,10875.99192629,10887.42455578754
801,10818.20620432,10802.0033932826,10791.9932796574,10775.79046862,10759.5876575826,10834.4090153574,10844.419128982601,10860.62194002,10876.8247510574
802,10836.781251089998,10831.516841773959,10828.264484186038,10823.000074869999,10817.735665553959,10842.045660406038,10845.298017993959,10850.562427309998,10855.826836626038
803,10853.925523963333,10847.691724386412,10843.840476480253,10837.606676903331,10831.37287732641,10860.159323540254,10864.010571446413,10870.244371023335,10876.478170600256
804,10855.502288796668,10845.915669669288,10839.993046334048,10830.406427206668,10820.819808079288,10865.088907924048,10871.011531259288,10880.598150386668,10890.184769514048
805,10894.015788796667,10875.414426312087,10863.922485091247,10845.321122606667,10826.719760122087,10912.617151281247,10924.109092502087,10942.710454986667,10961.311817471247
806,10904.63621541,10897.27265621928,10892.723441640721,10885.35988245,10877.99632325928,10911.999774600721,10916.54898917928,10923.91254837,10931.276107560721
807,10897.955355146667,10889.509522139488,10884.291677663847,10875.845844656667,10867.400011649488,10906.401188153846,10911.619032629487,10920.064865636667,10928.510698643846
808,10918.216431243332,10911.070127630772,10906.655133775892,10899.508830163331,10892.36252655077,10925.362734855893,10929.777728710773,10936.924032323333,10944.070335935894
809,10922.665729666667,10916.597570553706,10912.848655499627,10906.780496386666,10900.712337273704,10928.733888779629,10932.482803833707,10938.550962946669,10944.61912205963
810,10927.191427086667,10918.779885203367,10913.583225819968,10905.171683936667,10896.760142053367,10935.602968969968,10940.799628353367,10949.211170236667,10957.622712119968
811,10933.73384956,10918.85912072114,10909.66949766886,10894.79476883,10879.920039991139,10948.60857839886,10957.79820145114,10972.67293029,10987.54765912886
812,10949.13157043,10936.8340082698,10929.2365614902,10916.93899933,10904.6414371698,10961.4291325902,10969.0265793698,10981.32414153,10993.6217036902
813,10942.29159673,10929.731403297359,10921.97170264264,10909.41150921,10896.85131577736,10954.85179016264,10962.611490817359,10975.171684249999,10987.73187768264
